"year","company_name","service","adverse_decisions","grievance"
2021,"Kaiser Permanente Insurance Company",NA,NA,NA
2021,"Kaiser Permanente Insurance Company",NA,NA,NA
2021,"Lincoln Life and Annuity Company of New York","inpatient hospital services",0,NA
2021,"Lincoln Life and Annuity Company of New York","emergency room services",0,NA
2021,"Lincoln Life and Annuity Company of New York","mental health services",0,NA
2021,"Lincoln Life and Annuity Company of New York","physician services",0,NA
2021,"Lincoln Life and Annuity Company of New York","laboratory radiology services",0,NA
2021,"Lincoln Life and Annuity Company of New York","pharmacy services",0,NA
2021,"Lincoln Life and Annuity Company of New York","pt ot st services incl inpat rehab ",0,NA
2021,"Lincoln Life and Annuity Company of New York","skilled nurse facility sub acute nursing home",0,NA
2021,"Lincoln Life and Annuity Company of New York","durable medical equipment services",0,NA
2021,"Lincoln Life and Annuity Company of New York","dental",1,NA
2021,"Lincoln Life and Annuity Company of New York","home health services",0,NA
2021,"Lincoln Life and Annuity Company of New York","obesity ivf podiatry hearing and vision",0,NA
2021,"Lincoln Life and Annuity Company of New York",NA,NA,NA
2021,"Lincoln Life and Annuity Company of New York",NA,NA,NA
2021,"Lincoln Life and Annuity Company of New York",NA,NA,NA
2021,"Lincoln Life and Annuity Company of New York",NA,NA,NA
2021,"Lincoln National Life Insurance Company","inpatient hospital services",0,NA
2021,"Lincoln National Life Insurance Company","emergency room services",0,NA
2021,"Lincoln National Life Insurance Company","mental health services",0,NA
2021,"Lincoln National Life Insurance Company","physician services",0,NA
2021,"Lincoln National Life Insurance Company","laboratory radiology services",0,NA
2021,"Lincoln National Life Insurance Company","pharmacy services",0,NA
2021,"Lincoln National Life Insurance Company","pt ot st services incl inpat rehab ",0,NA
2021,"Lincoln National Life Insurance Company","skilled nurse facility sub acute nursing home",0,NA
2021,"Lincoln National Life Insurance Company","durable medical equipment services",0,NA
2021,"Lincoln National Life Insurance Company","dental",117,NA
2021,"Lincoln National Life Insurance Company","home health services",0,NA
2021,"Lincoln National Life Insurance Company","obesity ivf podiatry hearing and vision",0,NA
2021,"Lincoln National Life Insurance Company",NA,NA,NA
2021,"Lincoln National Life Insurance Company",NA,NA,NA
2021,"Lincoln National Life Insurance Company",NA,NA,NA
2021,"Lincoln National Life Insurance Company",NA,NA,NA
2021,"MAMSI Life and Health Insurance Company","inpatient hospital services",7,1
2021,"MAMSI Life and Health Insurance Company","emergency room services",0,0
2021,"MAMSI Life and Health Insurance Company","mental health services",9,4
2021,"MAMSI Life and Health Insurance Company","physician services",92,8
2021,"MAMSI Life and Health Insurance Company","laboratory radiology services",81,7
2021,"MAMSI Life and Health Insurance Company","pharmacy services",613,0
2021,"MAMSI Life and Health Insurance Company","pt ot st services incl inpat rehab ",2,0
2021,"MAMSI Life and Health Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"MAMSI Life and Health Insurance Company","durable medical equipment services",25,2
2021,"MAMSI Life and Health Insurance Company","dental",73,0
2021,"MAMSI Life and Health Insurance Company","home health services",6,0
2021,"MAMSI Life and Health Insurance Company","obesity ivf podiatry hearing and vision",8,9
2021,"MAMSI Life and Health Insurance Company",NA,NA,NA
2021,"MAMSI Life and Health Insurance Company",NA,NA,NA
2021,"MAMSI Life and Health Insurance Company",NA,NA,NA
2021,"MAMSI Life and Health Insurance Company",NA,NA,NA
2021,"Metropolitan Life Insurance Company","inpatient hospital services",0,0
2021,"Metropolitan Life Insurance Company","emergency room services",0,0
2021,"Metropolitan Life Insurance Company","mental health services",0,0
2021,"Metropolitan Life Insurance Company","physician services",0,0
2021,"Metropolitan Life Insurance Company","laboratory radiology services",0,0
2021,"Metropolitan Life Insurance Company","pharmacy services",0,0
2021,"Metropolitan Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"Metropolitan Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"Metropolitan Life Insurance Company","durable medical equipment services",0,0
2021,"Metropolitan Life Insurance Company","dental",668,21
2021,"Metropolitan Life Insurance Company","home health services",0,0
2021,"Metropolitan Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"Metropolitan Life Insurance Company",NA,NA,NA
2021,"Metropolitan Life Insurance Company",NA,NA,NA
2021,"Metropolitan Life Insurance Company",NA,NA,NA
2021,"Metropolitan Life Insurance Company",NA,NA,NA
2021,"National Health Life Insurance Company","inpatient hospital services",2,0
2021,"National Health Life Insurance Company","emergency room services",0,0
2021,"National Health Life Insurance Company","mental health services",0,0
2021,"National Health Life Insurance Company","physician services",2,0
2021,"National Health Life Insurance Company","laboratory radiology services",0,0
2021,"National Health Life Insurance Company","pharmacy services",0,0
2021,"National Health Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"National Health Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"National Health Life Insurance Company","durable medical equipment services",0,0
2021,"National Health Life Insurance Company","dental",1,1
2021,"National Health Life Insurance Company","home health services",0,0
2021,"National Health Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"National Health Life Insurance Company",NA,NA,NA
2021,"National Health Life Insurance Company",NA,NA,NA
2021,"National Health Life Insurance Company",NA,NA,NA
2021,"National Health Life Insurance Company",NA,NA,NA
2021,"Optimum Choice, Inc.","inpatient hospital services",101,4
2021,"Optimum Choice, Inc.","emergency room services",1,5
2021,"Optimum Choice, Inc.","mental health services",5,1
2021,"Optimum Choice, Inc.","physician services",218,18
2021,"Optimum Choice, Inc.","laboratory radiology services",291,43
2021,"Optimum Choice, Inc.","pharmacy services",1544,101
2021,"Optimum Choice, Inc.","pt ot st services incl inpat rehab ",26,7
2021,"Optimum Choice, Inc.","skilled nurse facility sub acute nursing home",1,1
2021,"Optimum Choice, Inc.","durable medical equipment services",35,4
2021,"Optimum Choice, Inc.","dental",62,0
2021,"Optimum Choice, Inc.","home health services",6,0
2021,"Optimum Choice, Inc.","obesity ivf podiatry hearing and vision",86,0
2021,"Optimum Choice, Inc.",NA,NA,NA
2021,"Optimum Choice, Inc.",NA,NA,NA
2021,"Optimum Choice, Inc.",NA,NA,NA
2021,"Optimum Choice, Inc.",NA,NA,NA
2021,"Principal Life Insurance Company","inpatient hospital services",0,0
2021,"Principal Life Insurance Company","emergency room services",0,0
2021,"Principal Life Insurance Company","mental health services",0,0
2021,"Principal Life Insurance Company","physician services",0,0
2021,"Principal Life Insurance Company","laboratory radiology services",0,0
2021,"Principal Life Insurance Company","pharmacy services",0,0
2021,"Principal Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"Principal Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"Principal Life Insurance Company","durable medical equipment services",0,0
2021,"Principal Life Insurance Company","dental",695,13
2021,"Principal Life Insurance Company","home health services",0,0
2021,"Principal Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"Principal Life Insurance Company",NA,NA,NA
2021,"Principal Life Insurance Company",NA,NA,NA
2021,"Principal Life Insurance Company",NA,NA,NA
2021,"Principal Life Insurance Company",NA,NA,NA
2021,"Reliance Standard Life Insurance Company","inpatient hospital services",0,0
2021,"Reliance Standard Life Insurance Company","emergency room services",0,0
2021,"Reliance Standard Life Insurance Company","mental health services",0,0
2021,"Reliance Standard Life Insurance Company","physician services",0,0
2021,"Reliance Standard Life Insurance Company","laboratory radiology services",0,0
2021,"Reliance Standard Life Insurance Company","pharmacy services",0,0
2021,"Reliance Standard Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"Reliance Standard Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"Reliance Standard Life Insurance Company","durable medical equipment services",0,0
2021,"Reliance Standard Life Insurance Company","dental",13,2
2021,"Reliance Standard Life Insurance Company","home health services",0,0
2021,"Reliance Standard Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"Reliance Standard Life Insurance Company",NA,NA,NA
2021,"Reliance Standard Life Insurance Company",NA,NA,NA
2021,"Reliance Standard Life Insurance Company",NA,NA,NA
2021,"Reliance Standard Life Insurance Company",NA,NA,NA
2021,"Standard Insurance Company","inpatient hospital services",0,0
2021,"Standard Insurance Company","emergency room services",0,0
2021,"Standard Insurance Company","mental health services",0,0
2021,"Standard Insurance Company","physician services",0,0
2021,"Standard Insurance Company","laboratory radiology services",0,0
2021,"Standard Insurance Company","pharmacy services",0,0
2021,"Standard Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"Standard Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"Standard Insurance Company","durable medical equipment services",0,0
2021,"Standard Insurance Company","dental",71,14
2021,"Standard Insurance Company","home health services",0,0
2021,"Standard Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"Standard Insurance Company",NA,NA,NA
2021,"Standard Insurance Company",NA,NA,NA
2021,"Standard Insurance Company",NA,NA,NA
2021,"Standard Insurance Company",NA,NA,NA
2021,"Starmount Life Insurance Company","inpatient hospital services",0,0
2021,"Starmount Life Insurance Company","emergency room services",0,0
2021,"Starmount Life Insurance Company","mental health services",0,0
2021,"Starmount Life Insurance Company","physician services",0,0
2021,"Starmount Life Insurance Company","laboratory radiology services",0,0
2021,"Starmount Life Insurance Company","pharmacy services",0,0
2021,"Starmount Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"Starmount Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"Starmount Life Insurance Company","durable medical equipment services",0,0
2021,"Starmount Life Insurance Company","dental",28,25
2021,"Starmount Life Insurance Company","home health services",0,0
2021,"Starmount Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"Starmount Life Insurance Company",NA,NA,NA
2021,"Starmount Life Insurance Company",NA,NA,NA
2021,"Starmount Life Insurance Company",NA,NA,NA
2021,"Starmount Life Insurance Company",NA,NA,NA
2021,"Sun Life Assurance Company of Canada","inpatient hospital services",0,0
2021,"Sun Life Assurance Company of Canada","emergency room services",0,0
2021,"Sun Life Assurance Company of Canada","mental health services",0,0
2021,"Sun Life Assurance Company of Canada","physician services",0,0
2021,"Sun Life Assurance Company of Canada","laboratory radiology services",0,0
2021,"Sun Life Assurance Company of Canada","pharmacy services",0,0
2021,"Sun Life Assurance Company of Canada","pt ot st services incl inpat rehab ",0,0
2021,"Sun Life Assurance Company of Canada","skilled nurse facility sub acute nursing home",0,0
2021,"Sun Life Assurance Company of Canada","durable medical equipment services",0,0
2021,"Sun Life Assurance Company of Canada","dental",709,38
2021,"Sun Life Assurance Company of Canada","home health services",0,0
2021,"Sun Life Assurance Company of Canada","obesity ivf podiatry hearing and vision",0,0
2021,"Sun Life Assurance Company of Canada",NA,NA,NA
2021,"Sun Life Assurance Company of Canada",NA,NA,NA
2021,"Sun Life Assurance Company of Canada",NA,NA,NA
2021,"Sun Life Assurance Company of Canada",NA,NA,NA
2021,"United Concordia Insurance Company","inpatient hospital services",0,0
2021,"United Concordia Insurance Company","emergency room services",0,0
2021,"United Concordia Insurance Company","mental health services",0,0
2021,"United Concordia Insurance Company","physician services",0,0
2021,"United Concordia Insurance Company","laboratory radiology services",0,0
2021,"United Concordia Insurance Company","pharmacy services",0,0
2021,"United Concordia Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"United Concordia Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"United Concordia Insurance Company","durable medical equipment services",0,0
2021,"United Concordia Insurance Company","dental",725,301
2021,"United Concordia Insurance Company","home health services",0,0
2021,"United Concordia Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"United Concordia Insurance Company",NA,NA,NA
2021,"United Concordia Insurance Company",NA,NA,NA
2021,"United Concordia Insurance Company",NA,NA,NA
2021,"United Concordia Insurance Company",NA,NA,NA
2021,"United of Omaha Life Insurance Company","inpatient hospital services",0,0
2021,"United of Omaha Life Insurance Company","emergency room services",0,0
2021,"United of Omaha Life Insurance Company","mental health services",0,0
2021,"United of Omaha Life Insurance Company","physician services",0,0
2021,"United of Omaha Life Insurance Company","laboratory radiology services",0,0
2021,"United of Omaha Life Insurance Company","pharmacy services",0,0
2021,"United of Omaha Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2021,"United of Omaha Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2021,"United of Omaha Life Insurance Company","durable medical equipment services",0,0
2021,"United of Omaha Life Insurance Company","dental",89,37
2021,"United of Omaha Life Insurance Company","home health services",0,0
2021,"United of Omaha Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2021,"United of Omaha Life Insurance Company",NA,NA,NA
2021,"United of Omaha Life Insurance Company",NA,NA,NA
2021,"United of Omaha Life Insurance Company",NA,NA,NA
2021,"United of Omaha Life Insurance Company",NA,NA,NA
2021,"UnitedHealthcare Insurance Company","inpatient hospital services",447,10
2021,"UnitedHealthcare Insurance Company","emergency room services",4,0
2021,"UnitedHealthcare Insurance Company","mental health services",56,10
2021,"UnitedHealthcare Insurance Company","physician services",1296,106
2021,"UnitedHealthcare Insurance Company","laboratory radiology services",3466,302
2021,"UnitedHealthcare Insurance Company","pharmacy services",4597,413
2021,"UnitedHealthcare Insurance Company","pt ot st services incl inpat rehab ",42,3
2021,"UnitedHealthcare Insurance Company","skilled nurse facility sub acute nursing home",9,1
